consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
210639,157,Not an Intersection,Dark – Not Lighted,Clear,17,Principal Arterial – Other,0,0.0,0.0,76,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,1.00,0,0,0,0,0,0,50,0,Disabling Damage,Minivan,Towed Due to Disabling Damage,2,1,12,12
210640,111,Not an Intersection,Dark – Not Lighted,Cloudy,2,Local,0,,0.0,30,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,0,1,1,12
210640,111,Not an Intersection,Dark – Not Lighted,Cloudy,2,Local,0,,0.0,50,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,0,1,1,12
210641,101,Not an Intersection,Dark – Not Lighted,Clear,3,Minor Arterial,0,0.0,0.0,20,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,1,1,0,0,0,120,1,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,24,24
210642,111,T-Intersection,Daylight,Clear,14,Major Collector,0,,,28,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,6,1,12,12
210642,111,T-Intersection,Daylight,Clear,14,Major Collector,0,,,72,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,998,0,Minor Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,6,1,12,12
210643,227,Not an Intersection,Daylight,Cloudy,11,Major Collector,0,,1.0,54,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210643,227,Not an Intersection,Daylight,Cloudy,11,Major Collector,0,,1.0,35,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,69,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,0,0,Disabling Damage,Minivan,Towed Due to Disabling Damage,1,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,24,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,1,0,0,0,0,0,Disabling Damage,Minivan,Towed Due to Disabling Damage,1,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,44,Passenger of a Motor Vehicle In-Transport,Sleeper Section of Cab (Truck),0.00,0,0,0,0,0,0,998,0,Functional Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,1,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,40,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Functional Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,1,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,26,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Functional Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,1,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,61,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Functional Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,1,1,12,12
210644,203,Not an Intersection,Daylight,Clear,13,Interstate,19,,0.0,45,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,0,0,Functional Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,1,1,12,12
210645,213,Not an Intersection,Daylight,Cloudy,13,Major Collector,0,1.0,0.0,80,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,1,0,0,0,998,0,Disabling Damage,5-Door/4-Door Hatchback,Towed Due to Disabling Damage,2,1,12,12
210645,213,Not an Intersection,Daylight,Cloudy,13,Major Collector,0,1.0,0.0,80,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,998,0,Disabling Damage,5-Door/4-Door Hatchback,Towed Due to Disabling Damage,2,1,12,12
210645,213,Not an Intersection,Daylight,Cloudy,13,Major Collector,0,1.0,0.0,51,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,1,0,0,0,53,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
210646,111,Not an Intersection,Dark – Not Lighted,Clear,19,Local,0,1.0,0.0,41,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,No Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Not Towed,0,1,8,8
210646,111,Not an Intersection,Dark – Not Lighted,Clear,19,Local,0,1.0,0.0,20,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Not Towed,0,1,8,8
210647,59,T-Intersection,Daylight,Clear,13,Local,0,1.0,0.0,18,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,10,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,6,1,12,12
210647,59,T-Intersection,Daylight,Clear,13,Local,0,1.0,0.0,55,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,40,0,Functional Damage,Motorcycle,Towed Not Due to Disabling Damage,6,1,12,12
210648,111,Not an Intersection,Dark – Not Lighted,Cloudy,1,Local,0,,,51,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,42,42
210649,51,Not an Intersection,Dark – Not Lighted,Clear,17,Principal Arterial – Other,0,,,63,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210649,51,Not an Intersection,Dark – Not Lighted,Clear,17,Principal Arterial – Other,0,,,23,Passenger of a Motor Vehicle In-Transport,Second Seat – Middle,0.50,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210649,51,Not an Intersection,Dark – Not Lighted,Clear,17,Principal Arterial – Other,0,,,40,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,1,0,1,0,0,998,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
210649,51,Not an Intersection,Dark – Not Lighted,Clear,17,Principal Arterial – Other,0,,,59,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210649,51,Not an Intersection,Dark – Not Lighted,Clear,17,Principal Arterial – Other,0,,,23,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,0.50,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210650,179,Not an Intersection,Dark – Not Lighted,Cloudy,7,Minor Arterial,0,,0.0,20,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,998,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
210650,179,Not an Intersection,Dark – Not Lighted,Cloudy,7,Minor Arterial,0,,0.0,24,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210650,179,Not an Intersection,Dark – Not Lighted,Cloudy,7,Minor Arterial,0,,0.0,24,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,0.50,1,0,0,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210650,179,Not an Intersection,Dark – Not Lighted,Cloudy,7,Minor Arterial,0,,0.0,24,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210651,145,Not an Intersection,Dark – Not Lighted,"Fog, Smog, Smoke",20,Minor Arterial,0,,0.0,23,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,1,1,0,0,0,30,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,2,32,32
210652,231,Not an Intersection,Dark – Not Lighted,Clear,6,Major Collector,0,1.0,0.0,23,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,1,0,1,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,42,1
210653,151,Four-Way Intersection,Dark – Not Lighted,Rain,3,Major Collector,0,1.0,0.0,21,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,0,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,2,12,12
210653,151,Four-Way Intersection,Dark – Not Lighted,Rain,3,Major Collector,0,1.0,0.0,44,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Minor Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,6,2,12,12
210654,93,Not an Intersection,Daylight,Cloudy,9,Interstate,0,,0.0,21,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,1,0,0,0,0,998,1,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,0,2,24,24
210654,93,Not an Intersection,Daylight,Cloudy,9,Interstate,0,,0.0,55,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Minor Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,0,2,24,12
210655,45,Not an Intersection,Dark – Not Lighted,Rain,20,Major Collector,0,,1.0,37,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,1,1,0,998,0,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,2,38,38
210656,121,Not an Intersection,Dark – Not Lighted,Cloudy,0,Minor Collector,0,,0.0,36,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,1,0,1,1,0,998,0,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,0,2,24,1
210656,121,Not an Intersection,Dark – Not Lighted,Cloudy,0,Minor Collector,0,,0.0,22,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,1,1,0,0,0,0,998,0,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,0,2,24,1
210657,9,T-Intersection,Dark – Not Lighted,Rain,17,Major Collector,0,0.0,0.0,77,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,2,2,12,12
210657,9,T-Intersection,Dark – Not Lighted,Rain,17,Major Collector,0,0.0,0.0,70,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,998,0,Disabling Damage,Minivan,Towed Due to Disabling Damage,2,2,12,12
210657,9,T-Intersection,Dark – Not Lighted,Rain,17,Major Collector,0,0.0,0.0,18,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,0,0,0,0,0,0,998,0,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,2,2,12,12
210658,237,Not an Intersection,Dark – Lighted,Rain,18,Major Collector,18,,,35,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Functional Damage,Standard Pickup,Not Towed,0,2,8,8
210659,67,Four-Way Intersection,Dark – Lighted,Rain,22,Principal Arterial – Other,0,0.0,0.0,36,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Minor Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Towed Not Due to Disabling Damage,6,2,12,12
210659,67,Four-Way Intersection,Dark – Lighted,Rain,22,Principal Arterial – Other,0,0.0,0.0,21,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,2,12,12
210659,67,Four-Way Intersection,Dark – Lighted,Rain,22,Principal Arterial – Other,0,0.0,0.0,20,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,2,12,12
210660,111,Not an Intersection,Dark – Lighted,Clear,6,Local,0,0.0,0.0,25,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,1,1,0,0,0,998,1,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,38,1
210661,87,Not an Intersection,Daylight,Cloudy,9,Major Collector,0,,1.0,63,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,34,34
210662,71,Not an Intersection,Dusk,Clear,17,Principal Arterial – Other,0,,,6,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,0.67,0,0,0,0,0,0,998,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
210662,71,Not an Intersection,Dusk,Clear,17,Principal Arterial – Other,0,,,52,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
210662,71,Not an Intersection,Dusk,Clear,17,Principal Arterial – Other,0,,,9,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,0,0,0,0,998,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
210662,71,Not an Intersection,Dusk,Clear,17,Principal Arterial – Other,0,,,4,Passenger of a Motor Vehicle In-Transport,Second Seat – Middle,0.50,1,0,0,0,0,0,998,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
210662,71,Not an Intersection,Dusk,Clear,17,Principal Arterial – Other,0,,,54,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,998,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
210662,71,Not an Intersection,Dusk,Clear,17,Principal Arterial – Other,0,,,33,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,1.00,0,0,0,0,0,0,998,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
210663,59,Not an Intersection,Daylight,Cloudy,11,Major Collector,0,1.0,1.0,61,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,1,1,0,0,0,63,1,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,59,34
210663,59,Not an Intersection,Daylight,Cloudy,11,Major Collector,0,1.0,1.0,37,Passenger of a Motor Vehicle In-Transport,Unknown,1.00,0,1,1,0,0,0,63,1,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,59,34
210663,59,Not an Intersection,Daylight,Cloudy,11,Major Collector,0,1.0,1.0,47,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,1,1,0,0,0,63,1,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,59,34
210664,67,T-Intersection,Dark – Lighted,Cloudy,20,Principal Arterial – Other Freeways and Expressways,0,1.0,0.0,49,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,1,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,2,30,30
210664,67,T-Intersection,Dark – Lighted,Cloudy,20,Principal Arterial – Other Freeways and Expressways,0,1.0,0.0,19,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,0,0,0,0,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,2,30,30
210665,93,Not an Intersection,Dark – Lighted,Clear,23,Minor Arterial,0,-21.0,0.0,22,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,998,1,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,1,53,42
210665,93,Not an Intersection,Dark – Lighted,Clear,23,Minor Arterial,0,-21.0,0.0,23,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,0.50,1,0,0,0,0,0,998,1,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,1,53,42
210665,93,Not an Intersection,Dark – Lighted,Clear,23,Minor Arterial,0,-21.0,0.0,21,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,1,0,0,998,1,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,1,53,42
210666,3,Not an Intersection,Daylight,Cloudy,9,Minor Arterial,14,1.0,0.0,51,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,11,1,54,8
210666,3,Not an Intersection,Daylight,Cloudy,9,Minor Arterial,14,1.0,0.0,16,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,1.00,0,0,0,0,0,0,998,0,Functional Damage,Standard Pickup,Towed Not Due to Disabling Damage,11,1,54,54
210666,3,Not an Intersection,Daylight,Cloudy,9,Minor Arterial,14,1.0,0.0,57,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Functional Damage,Standard Pickup,Towed Not Due to Disabling Damage,11,1,54,54
210666,3,Not an Intersection,Daylight,Cloudy,9,Minor Arterial,14,1.0,0.0,13,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,1.00,0,0,0,0,0,0,998,0,Functional Damage,Standard Pickup,Towed Not Due to Disabling Damage,11,1,54,54
210666,3,Not an Intersection,Daylight,Cloudy,9,Minor Arterial,14,1.0,0.0,26,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,998,0,Functional Damage,Standard Pickup,Towed Not Due to Disabling Damage,11,1,54,54
210666,3,Not an Intersection,Daylight,Cloudy,9,Minor Arterial,14,1.0,0.0,26,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Functional Damage,Standard Pickup,Towed Not Due to Disabling Damage,11,1,54,54
210667,117,Four-Way Intersection,Dark – Lighted,Rain,17,Principal Arterial – Other,0,1.0,1.0,57,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Minor Damage,Transit Bus (City Bus),Towed Not Due to Disabling Damage,0,2,8,8
210668,107,Four-Way Intersection,Daylight,Clear,15,Major Collector,0,0.0,0.0,32,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
210668,107,Four-Way Intersection,Daylight,Clear,15,Major Collector,0,0.0,0.0,88,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,998,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
210669,29,T-Intersection,Dark – Not Lighted,Cloudy,17,Local,0,1.0,1.0,24,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,75,1,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,0,2,30,42
210670,231,Four-Way Intersection,Dawn,Clear,7,Minor Arterial,0,,0.0,62,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,998,0,Minor Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Not Towed,6,1,12,12
